23,19,2.2732355677179714
23,18,4.409132061728649
23,17,6.685664416173016
23,16,10.202104459836557
23,15,11.847913794089663
23,14,13.32062895172269
23,13,14.976269160852159
23,12,15.753712989982954
23,11,16.129513744749058
23,10,16.10561524130764
23,9,13.763733296354864
23,8,12.706141208592035
23,7,10.100901568198173
23,6,7.738031797323195
23,5,5.190893233589775
23,4,2.8157551162724572
23,3,1.2652795687814415
24,22,0.16506772913821144
24,21,0.9555626678200531
24,20,2.7453677251985953
24,19,4.965207799797028
24,18,7.963097685456544
24,17,11.001627223208644
24,16,13.849503973261955
24,15,15.828052535989126
24,14,17.34530386251717
24,13,18.93462214563079
24,12,19.51265510255279
24,11,18.24345032864324
24,10,17.493377246410425
24,9,16.01037746432424
24,8,15.044882017490055
24,7,12.708366765531554
24,6,8.610359900180676
24,5,6.452720517683002
24,4,3.3838435405495697
24,3,1.397835422315049
25,23,0.19927426776498078
25,22,1.2855001679776585
25,21,3.036937054151745
25,20,5.819408139882164
25,19,9.339338211654164
25,18,13.062897474249647
25,17,16.07084938027853
25,16,18.75180588259923
25,15,20.716946061909898
25,14,22.001358610333295
25,13,22.739441506824015
25,12,22.72669810067426
25,11,21.62195705825525
25,10,19.51462719537019
25,9,18.575649226931247
25,8,15.942022928687134
25,7,13.887175107750263
25,6,9.545637973829436
25,5,6.393622946097673
25,4,3.9680531908359256
25,3,1.561294714310537
26,24,0.2505154841975325
26,23,1.4835965326895322
26,22,3.4606148102221654
26,21,6.683898184711749
26,20,10.000001054450465
26,19,13.508817425559483
26,18,18.119349159499233
26,17,21.296654895376378
26,16,24.55022169392079
26,15,24.935826850320307
26,14,26.461690815574787
26,13,27.254713369371135
26,12,26.213537721895527
26,11,24.62741094833698
26,10,22.858017752506154
26,9,19.5755687115244
26,8,17.858188278392245
26,7,15.451109229315986
26,6,10.768218908726515
26,5,7.4157814423074
26,4,4.269950013412871
26,3,1.8007916696740107
27,25,0.28848401024894815
27,24,1.7239417175132887
27,23,3.9578620295193323
27,22,7.127921626738007
27,21,11.156478152934266
27,20,15.596541027331893
27,19,19.850989143074287
27,18,24.08607919026513
27,17,26.608296918731135
27,16,28.468427930931117
27,15,30.62544573526729
27,14,30.435276556828253
27,13,31.153292403900725
27,12,30.781945385565407
27,11,26.542880337380254
27,10,24.83348770772662
27,9,22.77509994711569
27,8,18.885370252447515
27,7,16.778819666011405
27,6,12.176672543090346
27,5,7.828882013912942
27,4,4.5451902944697675
27,3,1.9278849688255526
28,26,0.32804474934930133
28,25,1.8167227131278014
28,24,3.953658958641342
28,23,7.681388532897466
28,22,11.288896059581377
28,21,15.996285354429423
28,20,20.997315521864206
28,19,25.638420960524524
28,18,27.378592526005594
28,17,31.478130854175213
28,16,31.62737324602972
28,15,34.625599943312785
28,14,35.82273874333674
28,13,35.95165636736256
28,12,32.62640094583449
28,11,29.431731166962052
28,10,26.107643830607238
28,9,25.497544231530238
28,8,21.71835007022209
28,7,18.039468362434853
28,6,13.566358744615725
28,5,9.3004950961412
28,4,5.096795765806147
28,3,2.2657916661293567
29,27,0.35030652678814667
29,26,1.9173770917515027
29,25,4.456593630953695
29,24,8.070445715815172
29,23,12.388656023155178
29,22,16.987103719854076
29,21,22.868008888730586
29,20,26.645824934607276
29,19,29.29587161319765
29,18,32.956364228814465
29,17,35.84345198970269
29,16,37.179464407044556
29,15,36.08902027474753
29,14,37.7054804292619
29,13,37.26461994882548
29,12,34.28056521779213
29,11,31.720617735675717
29,10,28.814569016034348
29,9,25.27627046496626
29,8,23.880120658763612
29,7,19.750992206361143
29,6,15.47224209772343
29,5,9.705348160314607
29,4,5.28506725884977
29,3,2.37053741056881
30,28,0.40998094274167907
30,27,2.1197723488869973
30,26,4.55977711031425
30,25,8.519066902216151
30,24,12.85360192999158
30,23,18.57889617258292
30,22,24.124958780486033
30,21,28.971842792390458
30,20,32.25997884710035
30,19,35.49355120529553
30,18,37.707160751202004
30,17,39.35066150910332
30,16,39.32108241106209
30,15,37.12136019752544
30,14,37.91872644301052
30,13,37.98337548618532
30,12,36.655463246011735
30,11,33.79786274356712
30,10,31.43353519275204
30,9,27.897774131747365
30,8,25.263246464703073
30,7,22.173553483065163
30,6,16.24449991559245
30,5,10.379619099579184
30,4,5.792496964480649
30,3,2.3958506913743722
